,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
Monk Parakeet,3.03e-05,0.0,8.09e-05,9.35e-05,4.37e-05,1.81e-05,2.71e-05,2.31e-05,2.09e-05,4.51e-05,2.03e-05,1.4e-05,3.97e-05,4.2e-05,1.9e-05,0.0,8.13e-05,6.07e-05,1.75e-05,0.0,0.0015,0.0,0.0,7.13e-05,6.69e-05,2.51e-05,5.21e-05,9.56e-05,0.0,2.59e-05,0.0,1.78e-05,0.0,0.0,2.47e-05,0.0,0.0,0.0015,0.0,6.31e-05,0.0015,0.0,3.01e-05,4.4e-05,0.0,3.14e-05,0.0,1.72e-05
Blue-and-yellow Macaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Military Macaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitred Parakeet,0.0,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,6.1e-05,5.62e-05,0.0,0.0,0.0,1.4e-05,1.63e-05,3.03e-05,1.75e-05,1.27e-05,0.0015,3.89e-05,0.0015,3.56e-05,0.0,5.02e-05,0.0,3.82e-05,0.0,2.59e-05,0.0,1.78e-05,2.3e-05,2.58e-05,0.0,0.0015,0.0,5.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red-masked Parakeet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olive-sided Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-05,0.0012746,0.0088769,0.0262327,0.0468052,0.0625564,0.0695637,0.0664654,0.0639059,0.05773,0.0504037,0.0504155,0.0550126,0.0555736,0.0462871,0.0289555,0.0182384,0.0176621,0.0105523,0.0058333,0.0019056,0.0002296,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greater Pewee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-05,0.0,0.0,0.0,0.0
Western Wood-Pewee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7e-05,0.0004902,0.0084867,0.0407829,0.1134253,0.1877199,0.2093842,0.2215774,0.2099053,0.1847574,0.147598,0.1311105,0.1312381,0.1243717,0.1297535,0.1221673,0.0910883,0.0700601,0.045665,0.0263273,0.0107902,0.0016907,7.5e-05,0.0,2.95e-05,0.0,0.0,0.0002251,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Wood-Pewee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82e-05,0.0002246,0.0001554,7.78e-05,0.0004277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow-bellied Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alder Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84e-05,0.0003954,0.0001426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willow Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001626,0.0012441,0.0190642,0.0815417,0.1420599,0.163408,0.1766101,0.1612127,0.1222847,0.0950313,0.0816199,0.0809907,0.0741841,0.0607081,0.047918,0.0381044,0.0251826,0.0161578,0.007177,0.0016281,0.000125,2.59e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Least Flycatcher,1.51e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75e-05,0.0004096,0.0009777,0.002616,0.0050653,0.0050633,0.0075955,0.004242,0.0018065,0.0010294,0.0006254,0.0002867,0.0002246,0.000259,0.0001038,0.0002852,0.0003686,0.0003872,7.42e-05,8.35e-05,0.0,0.0,0.0001476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hammond's Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002519,0.004957,0.0205334,0.0341094,0.0383553,0.0452689,0.0494635,0.0474185,0.0539435,0.0436375,0.0377321,0.0273429,0.0221196,0.0169651,0.0103962,0.0074608,0.0064748,0.0078609,0.0142936,0.0188466,0.0166224,0.0099983,0.0055312,0.0010249,0.0003365,5.91e-05,0.0,0.0,0.0,0.0,2.2e-05,0.0,0.0,0.0,0.0
Gray Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,0.0014244,0.0039638,0.0072836,0.0080564,0.009794,0.0108451,0.0088687,0.0073807,0.0058683,0.0054361,0.0035238,0.0029878,0.0031011,0.0025417,0.0027448,0.0023568,0.0022052,0.0031368,0.0037325,0.0027102,0.0010394,0.0001879,5e-05,0.0,0.0,0.0,2.76e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dusky Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004558,0.0069332,0.0159979,0.0193446,0.0272172,0.0271763,0.0285968,0.0288802,0.0233691,0.0163797,0.0133146,0.0096161,0.0095901,0.0058861,0.0044166,0.0036777,0.0035802,0.0060062,0.0060595,0.0046202,0.0017324,0.0006262,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002099,0.0083756,0.0509973,0.0966866,0.1108785,0.1232542,0.1443393,0.1614858,0.1692113,0.1758818,0.1757031,0.1664436,0.1565944,0.1439033,0.1108414,0.0619074,0.0364922,0.0296796,0.0293001,0.0238693,0.0162094,0.0091568,0.0026508,0.0006499,0.000233,0.0,4.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Phoebe,0.0071306,0.0077382,0.0082924,0.0099084,0.008452,0.0062596,0.005697,0.0083836,0.0076583,0.0077147,0.0069937,0.0062484,0.0044265,0.0032537,0.0044822,0.0035436,0.0031053,0.0038841,0.0037535,0.0035685,0.0021505,0.0021422,0.0026636,0.0030656,0.0028547,0.0031133,0.0035442,0.0035928,0.0044416,0.0045324,0.0053444,0.0072003,0.0057139,0.0046202,0.0056921,0.0063035,0.0061992,0.0062384,0.0064962,0.0065434,0.0050796,0.0071485,0.0074009,0.0085513,0.0070112,0.00594,0.0057156,0.0084325
Eastern Phoebe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98e-05,0.0002413,0.000231,0.0003895,0.0001457,0.0001069,2.23e-05,2.51e-05,0.0,0.0,0.0,0.0,0.0,1.78e-05,0.0001382,2.58e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004177,0.00088,2.65e-05,0.0
Say's Phoebe,0.000651,0.0006065,0.0007281,0.000483,0.0008954,0.0016874,0.0030988,0.0096538,0.020909,0.0278812,0.0390754,0.0441883,0.0353726,0.0368823,0.0338822,0.0264441,0.0273298,0.0285541,0.0314595,0.0319131,0.0338754,0.0307887,0.0281552,0.0237051,0.0162362,0.0138844,0.0137076,0.0114855,0.009981,0.0104374,0.0103775,0.0162541,0.0158745,0.0154092,0.0106912,0.0041327,0.0019748,0.0009319,0.0005906,0.0009468,0.0010215,0.0010976,0.0010831,0.0011211,0.0008055,0.0008171,0.000688,0.0008622
Vermilion Flycatcher,4.54e-05,2.09e-05,0.0,1.56e-05,6.55e-05,0.0015,0.0015,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,0.0005521,0.0002251,6.02e-05,0.0001759,0.0006564,0.0006914,0.0002911,0.0002587
Dusky-capped Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002106,0.0,0.0,0.0,0.0,0.0
Ash-throated Flycatcher,0.0,0.0,0.0001214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,0.0008292,0.0029889,0.003963,0.0044574,0.0056518,0.0049075,0.0043076,0.004135,0.0032785,0.0026614,0.0027624,0.0023315,0.0013474,0.000518,0.0002594,0.0003564,0.0001152,0.0001291,4.95e-05,2.09e-05,0.0,0.0,0.0002658,8.42e-05,0.0,0.0010976,0.0001805,2.2e-05,0.0,0.0,0.0,0.0
Variegated Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tropical Kingbird,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58e-05,7.42e-05,0.0002922,0.0003,0.0006471,0.0023327,0.0050285,0.0069845,0.0050659,0.0025572,0.0017586,0.0005669,0.00066,0.0004498,1.72e-05
Western Kingbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0002309,0.0055078,0.0253235,0.0420596,0.0541648,0.0590084,0.0672551,0.0635031,0.0541772,0.050359,0.0413503,0.0391186,0.0356273,0.0305944,0.0217861,0.0159447,0.0129238,0.0088987,0.0066121,0.0025344,0.0008776,7.42e-05,2.09e-05,0.0001,5.18e-05,2.95e-05,0.0,0.0,8.44e-05,9.03e-05,0.0,0.0,0.0,0.0,0.0
Eastern Kingbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-05,4.88e-05,0.0017751,0.0125698,0.0416661,0.0588643,0.0685881,0.0595568,0.0470538,0.0409474,0.0421552,0.0415917,0.0408202,0.0423945,0.0464375,0.0372033,0.0224028,0.0061056,0.0006195,2.47e-05,0.0,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scissor-tailed Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002114,1.52e-05,0.0015,1.27e-05,0.0015,1.95e-05,2.08e-05,0.0,0.0015,0.0,0.0,1.91e-05,0.0015,0.0006993,0.0004151,0.0,0.0015,5.16e-05,4.95e-05,4.17e-05,0.0015,0.0,0.0,0.0014938,0.0002209,0.0001689,0.0002407,0.0002418,0.0,0.0,0.0,0.0
Fork-tailed Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White-eyed Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bell's Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hutton's Vireo,0.0072215,0.0081146,0.0106183,0.0130398,0.0159867,0.0180713,0.0156836,0.0245964,0.0311131,0.0301595,0.0386078,0.0345559,0.0316805,0.0272472,0.0283175,0.0278027,0.0278988,0.0265969,0.0219623,0.0203441,0.0198525,0.0187342,0.0194361,0.0226001,0.0216334,0.0218685,0.0220207,0.0181168,0.018415,0.0169641,0.0196653,0.0218503,0.0240306,0.0214232,0.0219021,0.0229806,0.0201475,0.0176538,0.0139668,0.0143912,0.0133617,0.0124958,0.011312,0.010244,0.0091294,0.00836,0.0120399,0.0097603
Yellow-throated Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cassin's Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81e-05,3.97e-05,0.0006927,0.0050899,0.0143565,0.0265982,0.0312851,0.0362605,0.036688,0.0347107,0.0374294,0.0344605,0.0288561,0.0219457,0.0158678,0.0140724,0.0096891,0.0085587,0.0086504,0.00921,0.0122262,0.0146303,0.0103761,0.0066078,0.0037779,0.0009499,0.0001294,8.86e-05,2.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue-headed Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,4.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05,2.58e-05,0.0,4.17e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western Warbling Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0007027,0.024035,0.0882162,0.1216052,0.1422835,0.1541558,0.1614325,0.1615774,0.1501197,0.126564,0.1003167,0.0722589,0.0564199,0.0438779,0.0316399,0.028567,0.0356985,0.0548753,0.0580375,0.0423044,0.0226198,0.0065122,0.0010749,0.000233,8.86e-05,0.0,0.0,0.0,3.01e-05,2.2e-05,0.0,0.0,0.0,0.0
Red-eyed Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25e-05,0.0001214,0.0004539,0.0084831,0.0214343,0.0315482,0.0341068,0.026646,0.0177751,0.0146376,0.0104501,0.0075487,0.0066374,0.0062935,0.0059671,0.0050259,0.0044006,0.0028134,0.000198,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow-green Vireo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loggerhead Shrike,0.0001968,0.0001255,8.09e-05,0.0001091,8.74e-05,0.0002903,0.00023,0.0003464,0.001106,0.0021881,0.0031512,0.0059957,0.0035333,0.004975,0.0043872,0.0032075,0.0027476,0.0038841,0.0040328,0.0028446,0.0032702,0.0031548,0.0027677,0.0024775,0.0020295,0.0026614,0.0016939,0.002255,0.0016968,0.001036,0.0012194,0.0012297,0.0008986,0.0008001,0.0003465,0.0003966,0.000325,0.0003624,0.0003543,0.000547,0.0001656,0.0003096,0.0002407,0.0002418,0.0002387,0.0002829,0.0002117,0.0001035
Northern Shrike,0.0168804,0.0189271,0.0202253,0.0190222,0.0164235,0.0124286,0.0128419,0.0147117,0.0133133,0.0134218,0.0147397,0.0109944,0.0056969,0.002561,0.0004938,0.0001541,4.88e-05,0.0,5.24e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47e-05,0.0002505,0.0032246,0.0107942,0.0183665,0.0219445,0.0257571,0.0248508,0.0247601,0.0235436,0.0199893,0.0216858,0.0183112,0.0193309
Canada Jay,0.0024829,0.0033044,0.003317,0.0032872,0.0031231,0.0035381,0.0035589,0.0037876,0.0037144,0.0036769,0.0043914,0.004086,0.0036325,0.0030018,0.0041023,0.0037957,0.0041946,0.0055985,0.006861,0.0101975,0.0095441,0.0127167,0.0157528,0.0192315,0.0203622,0.0188054,0.0226983,0.0240602,0.0239295,0.022895,0.0220521,0.0225098,0.0226943,0.0211909,0.0180167,0.0198915,0.0174228,0.0129944,0.010453,0.0065223,0.0039754,0.0035742,0.0029483,0.0034073,0.0023868,0.0025457,0.0027255,0.0037593
Pinyon Jay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steller's Jay,0.1685465,0.1708251,0.1730275,0.1661681,0.1695641,0.2016148,0.2105577,0.1923139,0.2016402,0.2114773,0.2220302,0.2159286,0.2074318,0.1986859,0.1951836,0.1859908,0.179245,0.17577,0.1755587,0.1701949,0.1562606,0.1522493,0.1562793,0.1518376,0.1531067,0.1592558,0.1693899,0.1846274,0.1954287,0.206884,0.214736,0.2470548,0.2737599,0.2798441,0.2980672,0.3139428,0.3001375,0.2954028,0.273903,0.253298,0.2218756,0.2206743,0.208851,0.2002418,0.1860791,0.1950154,0.2070599,0.1888084
Blue Jay,0.0016956,0.0010666,0.0012337,0.0011529,0.0008081,0.0005443,0.0004466,0.0009007,0.0006886,0.0008797,0.0003863,0.0004212,0.0005161,0.0002939,0.0003609,0.0002661,0.0002114,6.07e-05,0.0001047,0.0015,0.0015,7.79e-05,0.0,1.78e-05,0.0,2.51e-05,5.21e-05,0.0,0.0,0.0,0.0,1.78e-05,0.0,2.58e-05,2.47e-05,0.0001461,0.0002,0.0005177,0.001565,0.0016411,0.0014079,0.0021952,0.0018653,0.0014948,0.0014321,0.0017914,0.0015877,0.0012243
California Scrub-Jay,0.0520188,0.0512392,0.0532532,0.0565682,0.0534419,0.0597478,0.0561171,0.0563062,0.0546513,0.0547924,0.0544046,0.053273,0.0495256,0.0472732,0.0460942,0.0448905,0.044921,0.0456835,0.0419169,0.0417804,0.0341065,0.0329114,0.0353345,0.0353973,0.0355056,0.0366818,0.0370573,0.0364821,0.0370795,0.0389526,0.0417175,0.0501167,0.0594429,0.0623855,0.0761749,0.0765602,0.0683165,0.069709,0.0642532,0.0604473,0.0543853,0.0571879,0.061855,0.056474,0.053076,0.054246,0.0657299,0.0593895
Woodhouse's Scrub-Jay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-billed Magpie,0.0515495,0.0506745,0.0566713,0.0564903,0.0527649,0.0491518,0.0507179,0.058685,0.0613914,0.0603641,0.0636957,0.0662613,0.0604629,0.0626601,0.0575846,0.0573421,0.0569032,0.0652557,0.0663757,0.0670392,0.0632898,0.0585394,0.0484861,0.0388728,0.0297292,0.0277687,0.0254346,0.0219581,0.0223326,0.0257699,0.029031,0.0350389,0.0430846,0.0502542,0.0518722,0.0536631,0.0554431,0.055498,0.0602374,0.0568916,0.0537228,0.0554711,0.0540028,0.0535502,0.046214,0.0549689,0.0536636,0.0523366
Clark's Nutcracker,0.001847,0.0028443,0.0033776,0.0031003,0.00273,0.0035199,0.0046009,0.0032564,0.0025041,0.0028423,0.0022567,0.0018675,0.001846,0.0022671,0.0018992,0.0020309,0.0024224,0.002822,0.0037535,0.0050035,0.0058473,0.0057838,0.0073041,0.008074,0.0104822,0.0111477,0.0134991,0.0136067,0.0139984,0.0145295,0.0146582,0.0163967,0.014469,0.0118215,0.0123493,0.0113129,0.0091739,0.0082056,0.0067324,0.004229,0.0025398,0.0024766,0.0028581,0.0019785,0.0016111,0.0017286,0.0015348,0.0021728
American Crow,0.4137738,0.420663,0.4216977,0.4309528,0.4339783,0.4292116,0.4256621,0.4689485,0.4845582,0.494011,0.5091589,0.5101519,0.5209218,0.5065494,0.5042828,0.4958121,0.4822137,0.4634805,0.4559881,0.4457553,0.4286857,0.4166894,0.4329414,0.4399529,0.4503323,0.4651134,0.4570922,0.4604315,0.4429584,0.4408588,0.429939,0.4248873,0.4246711,0.43946,0.4392308,0.4628679,0.4670916,0.4810002,0.4945373,0.5051442,0.475499,0.475318,0.4677939,0.4459661,0.4382123,0.4400339,0.4397873,0.4256079
Common Raven,0.1449442,0.1528391,0.1668993,0.1660123,0.1581637,0.1532614,0.1414092,0.1677406,0.1691916,0.1707609,0.1847033,0.1915667,0.1795625,0.1804442,0.1830285,0.1845622,0.1825128,0.1909725,0.183345,0.1812433,0.1687728,0.1704966,0.1660805,0.1572737,0.1509434,0.1483843,0.146405,0.1449538,0.1475696,0.1542307,0.1605137,0.1756759,0.1875907,0.1914668,0.2029846,0.2002296,0.1935508,0.1920429,0.1812142,0.178228,0.1604781,0.1717044,0.167123,0.1642998,0.153977,0.1632724,0.1726602,0.1644766
Black-capped Chickadee,0.3654944,0.3713061,0.3749368,0.3716115,0.3761466,0.4087272,0.4213859,0.3902169,0.3908435,0.3830502,0.3886393,0.3796091,0.3827663,0.3728326,0.3655822,0.3572189,0.3342817,0.3050523,0.2940468,0.2908883,0.2761042,0.2686076,0.2891479,0.3097351,0.3401133,0.3479374,0.3494905,0.3546926,0.3529793,0.3518427,0.3554547,0.3682475,0.3782918,0.3673696,0.3802559,0.3975579,0.3980752,0.3943104,0.3849288,0.3925183,0.3824642,0.3952775,0.4043443,0.4078918,0.3951011,0.4069395,0.4190416,0.4029143
Mountain Chickadee,0.0181672,0.0182788,0.0202455,0.0189288,0.0181925,0.0215005,0.0227879,0.0205317,0.0187179,0.0187905,0.0179722,0.0184925,0.0183612,0.0194383,0.0203027,0.0199031,0.0217208,0.0234107,0.0278108,0.0298813,0.0296099,0.0333009,0.0367287,0.035522,0.0336099,0.0298777,0.0310896,0.0311503,0.0290448,0.0297066,0.0269555,0.0290862,0.0254591,0.0235655,0.0275942,0.0269881,0.0251469,0.0249793,0.0231205,0.0189989,0.0167573,0.0176179,0.0203676,0.0194988,0.016976,0.019423,0.0222804,0.0191585
Chestnut-backed Chickadee,0.1795074,0.1806128,0.1836054,0.1731632,0.1805495,0.2052799,0.2312075,0.1948544,0.2000334,0.2002887,0.2092829,0.2139628,0.2125531,0.2017297,0.1961522,0.1955011,0.1855856,0.1781369,0.1729923,0.1782081,0.1731272,0.1859396,0.2024347,0.217196,0.2286453,0.2303849,0.2312564,0.2422077,0.2372991,0.2309963,0.2261513,0.2231906,0.2236712,0.2185943,0.2163487,0.2156544,0.2102987,0.2041054,0.1928188,0.1920301,0.1797753,0.1889283,0.1892055,0.1976698,0.1898085,0.2001383,0.2224339,0.20776
Boreal Chickadee,0.0,0.0015,0.0,0.0015,0.0,0.0,1.35e-05,0.0015,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0015,3.03e-05,1.75e-05,0.000127,0.00016,0.0002142,0.0006659,0.0009446,0.0010482,0.0003766,0.0004951,0.0007453,0.000524,0.0004403,0.000934,0.0003743,0.000553,0.0002839,0.0008909,0.000814,0.0007499,0.00044,0.0004429,0.0001894,5.52e-05,5.63e-05,0.0,2.2e-05,0.0,0.0,0.0,0.0015
